01-21-2019,NFLX,Netflix and chill all day,246,Mon Jan 21 17:51:20 +0000 2019,{'netflix'}
01-21-2019,NFLX,"From my new movie Polar. This could have been me guys, if they casted me for this role . This Friday on Netflix https://t.co/1QDDCApeHM",4543,Mon Jan 21 17:51:24 +0000 2019,{'netflix'}
01-21-2019,NFLX,The El Chapo Netflix series is gonna be so so so fire.,1011,Mon Jan 21 17:51:31 +0000 2019,{'netflix'}
01-21-2019,NFLX,@netflix bring back One on One! Please :),819,Mon Jan 21 17:51:39 +0000 2019,{'netflix'}
01-21-2019,NFLX,@LilyTomlin @Janefonda #Bingewatching @GraceandFrankie on @netflix #BRILLIANT CONGRATS to the #castandcrew I want to BE ON this #series 🤩🎭 #TracyLillienfiled @CSAcasting Thanks for the laughs this weekend! #MLKDay #MLKJr #KingDay #MondayMotivation #askbelievereceive #Universe https://t.co/SpFSe3cihs,3293,Mon Jan 21 17:51:39 +0000 2019,{'netflix'}
01-21-2019,NFLX,"Hey @DStv, the 100MB you're offering is a few seconds of 4K content on @Netflix. Current usage when not even trying. 😔 https://t.co/dFPciu8ohg",9552,Mon Jan 21 17:51:43 +0000 2019,{'netflix'}
01-21-2019,NFLX,Highly recommend everyone to watch the assassination of Gianni Versace on Netflix !!,328,Mon Jan 21 17:51:53 +0000 2019,{'netflix'}
01-21-2019,NFLX,"Top 7 shows @Netflix: https://t.co/wNU3KhmtFW

Daredevil is #7 after 3 MONTHS and 96% @RottenTomatoes. This is what happens when you have an amazing showrunner, a clear vision, and an amazing writers room, cast, and crew to support him. Give us the closure we need! #SaveDaredevil https://t.co/ovbpUhlNOx",261,Mon Jan 21 17:52:13 +0000 2019,{'netflix'}
01-21-2019,NFLX,Guess I’ll settle for wings and Netflix,381,Mon Jan 21 17:52:27 +0000 2019,{'netflix'}
01-21-2019,NFLX,I think one of the best Netflix program is @KillerMike ‘s “Trigger Warning”!,40008,Mon Jan 21 17:52:32 +0000 2019,{'netflix'}
01-21-2019,NFLX,"“Hold me hostage at your place
I won't even try to escape
You let me get out of basis
Netflix and dick on your braces”

———— I wish 😔",1160,Mon Jan 21 17:52:34 +0000 2019,{'netflix'}
01-21-2019,NFLX,"Omg this is better than love,Simon I’m dying 😂 @netflix https://t.co/ZtnD3mhRGJ",701,Mon Jan 21 17:52:44 +0000 2019,{'netflix'}
01-21-2019,NFLX,#SexEducation on netflix is brilliant. I understand how this tweet can come across weird 🤣,507,Mon Jan 21 17:52:45 +0000 2019,{'netflix'}
01-21-2019,NFLX,God Of War Director Asks Netflix To Consider Making A GOW Series https://t.co/46Q0jbl4ln,479,Mon Jan 21 17:53:13 +0000 2019,{'netflix'}
01-21-2019,NFLX,"I ended my netflix subscription two days ago and I already feel like I have so much more time for activities, is this a ""life"" """"hack""""""",277,Mon Jan 21 17:53:16 +0000 2019,{'netflix'}
01-21-2019,NFLX,Netflix’s Fyre doc is a commentary on social media. The framework of fraud behind it is a tale as old as time.,1251,Mon Jan 21 17:53:39 +0000 2019,{'netflix'}
01-21-2019,NFLX,"""You can put Netflix down long enough to put clothes on instead of watching it naked""-from mom",809,Mon Jan 21 17:53:39 +0000 2019,{'netflix'}
01-21-2019,NFLX,Niall what should I watch on Netflix?,365,Mon Jan 21 17:53:40 +0000 2019,{'netflix'}
01-21-2019,NFLX,"For anyone who knew what Fyre Festival was, Netflix’s documentary is well worth a watch. I genuinely believe this was an amazing project that didn’t begin as a fraud, but it proves the expectations v reality of social media. Powerful stuff #fyrefestival2019 #FyreFestivalDoc",389,Mon Jan 21 17:53:41 +0000 2019,{'netflix'}
01-21-2019,NFLX,"Who else has seen The Dragon Prince on Netflix? I put it on to watch while I eat something and I haven’t been able to touch my food, this is the most epic shit https://t.co/zp4g5Ic4hf",723,Mon Jan 21 17:53:44 +0000 2019,{'netflix'}
01-21-2019,NFLX,"I'm 25 minutes into the Netflix Fyre documentary. Since about the 2 minute mark, I've been wondering how in the hell anyone thought this was legitimate.",225,Mon Jan 21 17:53:44 +0000 2019,{'netflix'}
01-21-2019,NFLX,the fyre netflix doc is CRAZYYY,2104,Mon Jan 21 17:53:50 +0000 2019,{'netflix'}
01-21-2019,NFLX,YALLLLLLLLL Netflix put out a Carmen Sandiego series 😁 https://t.co/tuvJqbKUs1,925,Mon Jan 21 17:53:55 +0000 2019,{'netflix'}
