06-28-2020,AMZN,6ft charges on amazon that are actually good? Send link if possible,249,Sun Jun 28 19:49:59 +0000 2020,{'amazon'}
06-28-2020,AMZN,#RT #amazon #Promotion #Floracor-GI 180cap #save 10% when you buy2 #ProBiotic #PreBiotic https://t.co/eTEH90bsyG #AmazonPrime #Candida #Yeast #Detox &amp; #Intestinal #Cleanse #Enzyme by #AST https://t.co/zeQas9bmL6,1941,Sun Jun 28 19:50:51 +0000 2020,{'amazon'}
06-28-2020,AMZN,https://t.co/sUx0zMC6MS #amazon #shop #offers #Trending #sale https://t.co/Cx2Fy4aajd,224,Sun Jun 28 19:50:53 +0000 2020,{'amazon'}
06-28-2020,AMZN,"Click the link to #win a $100 Amazon Gift Card from @HomeJobsByMom #giveaway #sweepstakes #Competition

Enter daily! https://t.co/JMlDbra9nZ",1324,Sun Jun 28 19:59:09 +0000 2020,{'amazon'}
06-28-2020,AMZN,When amazon deliver your order 2 minutes before the lockers close... yeah nice one 😡🤦🏻‍♂️🤦🏻‍♂️ so frustrating!,1281,Sun Jun 28 19:59:26 +0000 2020,{'amazon'}
06-28-2020,AMZN,I’m in the Amazon group on fb and they be having me buy any damn thing 😭,2008,Sun Jun 28 19:59:27 +0000 2020,{'amazon'}
06-28-2020,AMZN,$10 Amazon Gift Card Giveaway #romancereaders #romancenovel #win https://t.co/DsNSrytVAa,3543,Sun Jun 28 19:59:29 +0000 2020,{'amazon'}
06-28-2020,AMZN,Y’all are more mad at Beyoncé than Jeff Bezos or OPRAH? Or Diddy? Gtfoh!,276,Sun Jun 28 19:59:30 +0000 2020,{'jeff bezos'}
06-28-2020,AMZN,"My #review of GoodNightStoriesforRebelGirls on Amazon here: https://t.co/4fBCJpVQ6k Pls click yes if you find helpful. Thanks!

⭐⭐⭐⭐⭐ WE TWEET YOUR BOOKS! ⭐⭐⭐⭐⭐ 
Just mention AltRead for FREE book retweets! https://t.co/U6DudSaAbA",19744,Sun Jun 28 19:59:37 +0000 2020,{'amazon'}
06-28-2020,AMZN,"“Amazon delivers on Sundays?” Yes, Karen cause you need to order a massive box of paper towels when you live 3 minutes from a super Walmart",276,Sun Jun 28 19:59:50 +0000 2020,{'amazon'}
